datetime_est,clds,primary_wave_height,max_temp,min_temp,primary_wave_period,pressure_desc,expire_time_gmt,terse_phrase,obs_id,qualifier,wdir,gust,primary_swell_direction,primary_swell_period,icon_extd,primary_swell_height,blunt_phrase,valid_time_gmt,wc,precip_total,vis,wx_icon,snow_hrly,obs_name,wspd,precip_hrly,secondary_swell_height,water_temp,wdir_cardinal,wx_phrase,temp,uv_desc,feels_like,pressure_tend,heat_index,rh,pressure,secondary_swell_direction,secondary_swell_period,dewPt,qualifier_svrty,key,day_ind,class,uv_index
2014-01-31 10:51:00,OVC,,,,,,1391190660,,KNYC,,,,,,2600,,,1391183460,27,,10,26,,Nyc/Central Park,5,,,,VAR,Cloudy,,,27,,,40,29.98,,,10,,KNYC,D,observation,-122
2014-01-31 11:51:00,OVC,,,,,,1391194260,,KNYC,,260,,,,2600,,,1391187060,26,,10,26,,Nyc/Central Park,6,,,,W,Cloudy,,,26,,,42,29.96,,,11,,KNYC,D,observation,-147
2014-01-31 12:51:00,OVC,,34,28,,Rising Rapidly,1391197860,,KNYC,,280,,,,2600,,,1391190660,29,,10,26,,Nyc/Central Park,6,,,,W,Cloudy,34,,29,1,34,38,29.95,,,11,,KNYC,D,observation,-141
2014-01-31 13:51:00,BKN,,,,,,1391201460,,KNYC,,270,,,,2800,,,1391194260,30,,10,28,,Nyc/Central Park,7,,,,W,Mostly Cloudy,36,,30,,36,36,29.95,,,11,,KNYC,D,observation,-78
2014-01-31 14:51:00,BKN,,,,,,1391205060,,KNYC,,300,,,,2800,,,1391197860,34,,10,28,,Nyc/Central Park,7,,,,WNW,Mostly Cloudy,39,,34,,39,32,29.95,,,11,,KNYC,D,observation,-42
2014-01-31 15:51:00,OVC,,,,,Falling Rapidly,1391208660,,KNYC,,290,,,,2600,,,1391201460,35,,10,26,,Nyc/Central Park,6,,,,WNW,Cloudy,39,,35,2,39,32,29.94,,,11,,KNYC,D,observation,-17
2014-01-31 16:51:00,BKN,,,,,,1391212260,,KNYC,,,,,,2800,,,1391205060,39,,10,28,,Nyc/Central Park,,,,,CALM,Mostly Cloudy,39,,39,,39,33,29.95,,,12,,KNYC,D,observation,-3
2014-01-31 17:51:00,SCT,,,,,,1391215860,,KNYC,,280,,,,3000,,,1391208660,35,,10,30,,Nyc/Central Park,6,,,,W,Partly Cloudy,39,Low,35,,39,33,29.98,,,12,,KNYC,D,observation,0
2014-01-31 18:51:00,OVC,,39,34,,Rising Rapidly,1391219460,,KNYC,,,,,,2600,,,1391212260,38,,10,26,,Nyc/Central Park,,,,,CALM,Cloudy,38,Low,38,1,38,36,30.01,,,13,,KNYC,N,observation,0
2014-01-31 19:51:00,CLR,,,,,,1391223060,,KNYC,,270,,,,3300,,,1391215860,33,,10,33,,Nyc/Central Park,6,,,,W,Fair,38,Low,33,,38,36,30.02,,,13,,KNYC,N,observation,0
2014-01-31 20:51:00,CLR,,,,,,1391226660,,KNYC,,260,,,,3300,,,1391219460,37,,10,33,,Nyc/Central Park,3,,,,W,Fair,37,Low,37,,37,39,30.03,,,14,,KNYC,N,observation,0
2014-01-31 21:51:00,OVC,,,,,Rising Rapidly,1391230260,,KNYC,,,,,,2600,,,1391223060,37,,10,26,,Nyc/Central Park,,,,,CALM,Cloudy,37,Low,37,1,37,39,30.04,,,14,,KNYC,N,observation,0
2014-01-31 22:51:00,BKN,,,,,,1391233860,,KNYC,,270,,,,2700,,,1391226660,32,,10,27,,Nyc/Central Park,6,,,,W,Mostly Cloudy,37,Low,32,,37,37,30.06,,,13,,KNYC,N,observation,0
